y,t,g,Q
0.0,0.0,0.11315236985683441,0.0034088657703250647
0.0,0.0,0.20482726395130157,0.024132218211889267
0.0,0.0,0.2880663275718689,0.027953291311860085
0.0,0.0,0.07856949418783188,-0.01666879467666149
0.0,0.0,0.10218125581741333,0.0002236423606518656
0.0,0.0,0.09500373154878616,-0.0015714757610112429
0.0,0.0,0.6122831702232361,0.0318727120757103
0.0,1.0,0.2995949685573578,0.050794702023267746
0.0,0.0,0.5001516938209534,-0.00836858432739973
0.0,1.0,0.07055992633104324,0.003062275005504489
0.0,1.0,0.6454457640647888,0.02784026600420475
0.0,0.0,0.31551092863082886,0.05493764951825142
0.0,0.0,0.2504819333553314,0.004011931829154491
0.0,0.0,0.23535709083080292,0.16578342020511627
0.0,0.0,0.5569030046463013,0.04719565808773041
0.0,1.0,0.4340488314628601,0.05510515347123146
0.0,0.0,0.23320485651493073,-0.0010750091169029474
0.0,0.0,0.08128752559423447,0.16911478340625763
0.0,0.0,0.1317458152770996,0.040179718285799026
0.0,0.0,0.19023580849170685,0.37993431091308594
0.0,0.0,0.078463114798069,0.013580728322267532
0.0,0.0,0.08864437788724899,-0.008274921216070652
0.0,0.0,0.19056400656700134,-0.03555074334144592
0.0,1.0,0.4857272803783417,0.008346876129508018
0.0,0.0,0.06779158860445023,-0.005102015100419521
0.0,1.0,0.3193937838077545,-0.004818033892661333
0.0,1.0,0.47349533438682556,0.11951617896556854
0.0,0.0,0.09936194866895676,-0.011388281360268593
1.0,0.0,0.05194346234202385,-0.026146670803427696
0.0,0.0,0.10914044827222824,0.00019655158394016325
0.0,0.0,0.29433584213256836,-0.05282324180006981
0.0,0.0,0.027007026597857475,0.026264283806085587
0.0,0.0,0.021969646215438843,0.2610124349594116
0.0,0.0,0.1190563291311264,0.13895565271377563
0.0,1.0,0.42857012152671814,0.017179498448967934
0.0,1.0,0.1417618840932846,0.04222908616065979
1.0,0.0,0.0755590870976448,-0.002780444920063019
0.0,0.0,0.1893312931060791,-0.006474086549133062
0.0,1.0,0.38375717401504517,-0.00841810368001461
0.0,0.0,0.009515040554106236,-0.00689272815361619
0.0,0.0,0.006846542935818434,-0.006347352173179388
0.0,0.0,0.01464346144348383,-0.017904771491885185
0.0,1.0,0.5776075124740601,0.1209065392613411
0.0,0.0,0.02299920655786991,-0.007901971228420734
0.0,0.0,0.5259608626365662,0.3022099435329437
0.0,1.0,0.0592774823307991,-0.007446536794304848
0.0,1.0,0.679283618927002,-0.006920956075191498
0.0,0.0,0.31419581174850464,-0.011277186684310436
0.0,0.0,0.062051188200712204,-0.008208727464079857
0.0,1.0,0.2744956612586975,-0.0031489890534430742
0.0,0.0,0.007615348789840937,-0.001973588252440095
0.0,0.0,0.010376869700849056,-0.0020945430733263493
0.0,0.0,0.06724820286035538,-0.026633409783244133
0.0,1.0,0.5379069447517395,0.016563966870307922
0.0,0.0,0.025183675810694695,-0.0005030019674450159
0.0,1.0,0.6632953882217407,-0.005051355808973312
0.0,0.0,0.11206194758415222,0.0006224009557627141
0.0,1.0,0.394386351108551,-0.004985457751899958
0.0,0.0,0.10776498913764954,0.010003634728491306
0.0,0.0,0.13459694385528564,-0.002733405213803053
